,test,samp_size,md,wght,acc,recall,pre
682,0.15000000000000002,250,160,0.0,0.11614837017609592,1.0,0.11614837017609592
683,0.15000000000000002,250,160,0.05,0.49381790932933683,0.85,0.1680484693877551
684,0.15000000000000002,250,160,0.1,0.732484076433121,0.7580645161290323,0.26887871853546913
685,0.15000000000000002,250,160,0.15000000000000002,0.8209067066316973,0.682258064516129,0.35786802030456855
686,0.15000000000000002,250,160,0.2,0.84563506931435,0.6516129032258065,0.39920948616600793
687,0.15000000000000002,250,160,0.25,0.8638066691644811,0.6225806451612903,0.4391353811149033
688,0.15000000000000002,250,160,0.30000000000000004,0.8662420382165605,0.567741935483871,0.44110275689223055
689,0.15000000000000002,250,160,0.35000000000000003,0.8698014237542151,0.5741935483870968,0.45235069885641677
690,0.15000000000000002,250,160,0.4,0.8744848257774447,0.5129032258064516,0.46355685131195334
691,0.15000000000000002,250,160,0.45,0.876732858748595,0.5080645161290323,0.47155688622754494
692,0.15000000000000002,250,160,0.5,0.8806669164481079,0.4935483870967742,0.4864864864864865
693,0.15000000000000002,250,185,0.0,0.11614837017609592,1.0,0.11614837017609592
694,0.15000000000000002,250,185,0.05,0.49381790932933683,0.85,0.1680484693877551
695,0.15000000000000002,250,185,0.1,0.732484076433121,0.7580645161290323,0.26887871853546913
696,0.15000000000000002,250,185,0.15000000000000002,0.8209067066316973,0.682258064516129,0.35786802030456855
697,0.15000000000000002,250,185,0.2,0.84563506931435,0.6516129032258065,0.39920948616600793
698,0.15000000000000002,250,185,0.25,0.8638066691644811,0.6225806451612903,0.4391353811149033
699,0.15000000000000002,250,185,0.30000000000000004,0.8662420382165605,0.567741935483871,0.44110275689223055
700,0.15000000000000002,250,185,0.35000000000000003,0.8698014237542151,0.5741935483870968,0.45235069885641677
701,0.15000000000000002,250,185,0.4,0.8744848257774447,0.5129032258064516,0.46355685131195334
702,0.15000000000000002,250,185,0.45,0.876732858748595,0.5080645161290323,0.47155688622754494
703,0.15000000000000002,250,185,0.5,0.8806669164481079,0.4935483870967742,0.4864864864864865
704,0.15000000000000002,350,10,0.0,0.11614837017609592,1.0,0.11614837017609592
705,0.15000000000000002,350,10,0.05,0.4379917572124391,0.8935483870967742,0.1588302752293578
706,0.15000000000000002,350,10,0.1,0.8293368302735107,0.6951612903225807,0.3738074588031223
707,0.15000000000000002,350,10,0.15000000000000002,0.8510678156612964,0.667741935483871,0.4127617148554337
708,0.15000000000000002,350,10,0.2,0.8630573248407644,0.6516129032258065,0.4396082698585419
709,0.15000000000000002,350,10,0.25,0.8624953165979767,0.646774193548387,0.43777292576419213
710,0.15000000000000002,350,10,0.30000000000000004,0.8709254402397902,0.6209677419354839,0.45887961859356374
711,0.15000000000000002,350,10,0.35000000000000003,0.8718621206444361,0.6112903225806452,0.4610705596107056
712,0.15000000000000002,350,10,0.4,0.8829149494192582,0.5193548387096775,0.49614791987673346
713,0.15000000000000002,350,10,0.45,0.8827276133383289,0.5193548387096775,0.49538461538461537
714,0.15000000000000002,350,10,0.5,0.8890970400899213,0.4661290322580645,0.5254545454545455
715,0.15000000000000002,350,35,0.0,0.11614837017609592,1.0,0.11614837017609592
716,0.15000000000000002,350,35,0.05,0.46759085799925065,0.8612903225806452,0.16231003039513678
717,0.15000000000000002,350,35,0.1,0.7405395279130761,0.7645161290322581,0.276707530647986
718,0.15000000000000002,350,35,0.15000000000000002,0.8167853128512551,0.6951612903225807,0.35327868852459016
719,0.15000000000000002,350,35,0.2,0.8540651929561633,0.6564516129032258,0.4182939362795478
720,0.15000000000000002,350,35,0.25,0.8602472836268266,0.6419354838709678,0.4316702819956616
721,0.15000000000000002,350,35,0.30000000000000004,0.8688647433495691,0.5951612903225807,0.4511002444987775
722,0.15000000000000002,350,35,0.35000000000000003,0.8698014237542151,0.5854838709677419,0.45318352059925093
723,0.15000000000000002,350,35,0.4,0.8769201948295242,0.5532258064516129,0.47441217150760717
724,0.15000000000000002,350,35,0.45,0.881790932933683,0.5193548387096775,0.4916030534351145
725,0.15000000000000002,350,35,0.5,0.8887223679280629,0.4661290322580645,0.5235507246376812
726,0.15000000000000002,350,60,0.0,0.11614837017609592,1.0,0.11614837017609592
727,0.15000000000000002,350,60,0.05,0.46759085799925065,0.8612903225806452,0.16231003039513678
728,0.15000000000000002,350,60,0.1,0.7405395279130761,0.7645161290322581,0.276707530647986
729,0.15000000000000002,350,60,0.15000000000000002,0.8167853128512551,0.6951612903225807,0.35327868852459016
730,0.15000000000000002,350,60,0.2,0.8540651929561633,0.6564516129032258,0.4182939362795478
731,0.15000000000000002,350,60,0.25,0.8602472836268266,0.6419354838709678,0.4316702819956616
732,0.15000000000000002,350,60,0.30000000000000004,0.8688647433495691,0.5951612903225807,0.4511002444987775
733,0.15000000000000002,350,60,0.35000000000000003,0.8698014237542151,0.5854838709677419,0.45318352059925093
734,0.15000000000000002,350,60,0.4,0.8769201948295242,0.5532258064516129,0.47441217150760717
735,0.15000000000000002,350,60,0.45,0.881790932933683,0.5193548387096775,0.4916030534351145
736,0.15000000000000002,350,60,0.5,0.8887223679280629,0.4661290322580645,0.5235507246376812
737,0.15000000000000002,350,85,0.0,0.11614837017609592,1.0,0.11614837017609592
738,0.15000000000000002,350,85,0.05,0.46759085799925065,0.8612903225806452,0.16231003039513678
739,0.15000000000000002,350,85,0.1,0.7405395279130761,0.7645161290322581,0.276707530647986
740,0.15000000000000002,350,85,0.15000000000000002,0.8167853128512551,0.6951612903225807,0.35327868852459016
741,0.15000000000000002,350,85,0.2,0.8540651929561633,0.6564516129032258,0.4182939362795478
742,0.15000000000000002,350,85,0.25,0.8602472836268266,0.6419354838709678,0.4316702819956616
743,0.15000000000000002,350,85,0.30000000000000004,0.8688647433495691,0.5951612903225807,0.4511002444987775
744,0.15000000000000002,350,85,0.35000000000000003,0.8698014237542151,0.5854838709677419,0.45318352059925093
745,0.15000000000000002,350,85,0.4,0.8769201948295242,0.5532258064516129,0.47441217150760717
746,0.15000000000000002,350,85,0.45,0.881790932933683,0.5193548387096775,0.4916030534351145
747,0.15000000000000002,350,85,0.5,0.8887223679280629,0.4661290322580645,0.5235507246376812
748,0.15000000000000002,350,110,0.0,0.11614837017609592,1.0,0.11614837017609592
749,0.15000000000000002,350,110,0.05,0.46759085799925065,0.8612903225806452,0.16231003039513678
750,0.15000000000000002,350,110,0.1,0.7405395279130761,0.7645161290322581,0.276707530647986
751,0.15000000000000002,350,110,0.15000000000000002,0.8167853128512551,0.6951612903225807,0.35327868852459016
752,0.15000000000000002,350,110,0.2,0.8540651929561633,0.6564516129032258,0.4182939362795478
753,0.15000000000000002,350,110,0.25,0.8602472836268266,0.6419354838709678,0.4316702819956616
754,0.15000000000000002,350,110,0.30000000000000004,0.8688647433495691,0.5951612903225807,0.4511002444987775
755,0.15000000000000002,350,110,0.35000000000000003,0.8698014237542151,0.5854838709677419,0.45318352059925093
756,0.15000000000000002,350,110,0.4,0.8769201948295242,0.5532258064516129,0.47441217150760717
757,0.15000000000000002,350,110,0.45,0.881790932933683,0.5193548387096775,0.4916030534351145
758,0.15000000000000002,350,110,0.5,0.8887223679280629,0.4661290322580645,0.5235507246376812
759,0.15000000000000002,350,135,0.0,0.11614837017609592,1.0,0.11614837017609592
760,0.15000000000000002,350,135,0.05,0.46759085799925065,0.8612903225806452,0.16231003039513678
761,0.15000000000000002,350,135,0.1,0.7405395279130761,0.7645161290322581,0.276707530647986
762,0.15000000000000002,350,135,0.15000000000000002,0.8167853128512551,0.6951612903225807,0.35327868852459016
763,0.15000000000000002,350,135,0.2,0.8540651929561633,0.6564516129032258,0.4182939362795478
764,0.15000000000000002,350,135,0.25,0.8602472836268266,0.6419354838709678,0.4316702819956616
765,0.15000000000000002,350,135,0.30000000000000004,0.8688647433495691,0.5951612903225807,0.4511002444987775
766,0.15000000000000002,350,135,0.35000000000000003,0.8698014237542151,0.5854838709677419,0.45318352059925093
767,0.15000000000000002,350,135,0.4,0.8769201948295242,0.5532258064516129,0.47441217150760717
768,0.15000000000000002,350,135,0.45,0.881790932933683,0.5193548387096775,0.4916030534351145
769,0.15000000000000002,350,135,0.5,0.8887223679280629,0.4661290322580645,0.5235507246376812
770,0.15000000000000002,350,160,0.0,0.11614837017609592,1.0,0.11614837017609592
771,0.15000000000000002,350,160,0.05,0.46759085799925065,0.8612903225806452,0.16231003039513678
772,0.15000000000000002,350,160,0.1,0.7405395279130761,0.7645161290322581,0.276707530647986
773,0.15000000000000002,350,160,0.15000000000000002,0.8167853128512551,0.6951612903225807,0.35327868852459016
774,0.15000000000000002,350,160,0.2,0.8540651929561633,0.6564516129032258,0.4182939362795478
775,0.15000000000000002,350,160,0.25,0.8602472836268266,0.6419354838709678,0.4316702819956616
776,0.15000000000000002,350,160,0.30000000000000004,0.8688647433495691,0.5951612903225807,0.4511002444987775
777,0.15000000000000002,350,160,0.35000000000000003,0.8698014237542151,0.5854838709677419,0.45318352059925093
778,0.15000000000000002,350,160,0.4,0.8769201948295242,0.5532258064516129,0.47441217150760717
779,0.15000000000000002,350,160,0.45,0.881790932933683,0.5193548387096775,0.4916030534351145
780,0.15000000000000002,350,160,0.5,0.8887223679280629,0.4661290322580645,0.5235507246376812
781,0.15000000000000002,350,185,0.0,0.11614837017609592,1.0,0.11614837017609592
782,0.15000000000000002,350,185,0.05,0.46759085799925065,0.8612903225806452,0.16231003039513678
783,0.15000000000000002,350,185,0.1,0.7405395279130761,0.7645161290322581,0.276707530647986
784,0.15000000000000002,350,185,0.15000000000000002,0.8167853128512551,0.6951612903225807,0.35327868852459016
785,0.15000000000000002,350,185,0.2,0.8540651929561633,0.6564516129032258,0.4182939362795478
786,0.15000000000000002,350,185,0.25,0.8602472836268266,0.6419354838709678,0.4316702819956616
787,0.15000000000000002,350,185,0.30000000000000004,0.8688647433495691,0.5951612903225807,0.4511002444987775
788,0.15000000000000002,350,185,0.35000000000000003,0.8698014237542151,0.5854838709677419,0.45318352059925093
789,0.15000000000000002,350,185,0.4,0.8769201948295242,0.5532258064516129,0.47441217150760717
790,0.15000000000000002,350,185,0.45,0.881790932933683,0.5193548387096775,0.4916030534351145
791,0.15000000000000002,350,185,0.5,0.8887223679280629,0.4661290322580645,0.5235507246376812
792,0.15000000000000002,450,10,0.0,0.11614837017609592,1.0,0.11614837017609592
793,0.15000000000000002,450,10,0.05,0.4505432746346946,0.8919354838709678,0.16174319976601345
794,0.15000000000000002,450,10,0.1,0.8338328962158111,0.6854838709677419,0.38048343777976723
795,0.15000000000000002,450,10,0.15000000000000002,0.8512551517422255,0.6661290322580645,0.413
796,0.15000000000000002,450,10,0.2,0.8604346197077557,0.6516129032258065,0.4330117899249732
797,0.15000000000000002,450,10,0.25,0.8641813413263395,0.6403225806451613,0.44160177975528364
798,0.15000000000000002,450,10,0.30000000000000004,0.8677407268639941,0.6241935483870967,0.45
799,0.15000000000000002,450,10,0.35000000000000003,0.8748594979393031,0.5903225806451613,0.46923076923076923
800,0.15000000000000002,450,10,0.4,0.8823529411764706,0.5274193548387097,0.49395770392749244
801,0.15000000000000002,450,10,0.45,0.8823529411764706,0.5274193548387097,0.49395770392749244
802,0.15000000000000002,450,10,0.5,0.8887223679280629,0.47419354838709676,0.5231316725978647
803,0.15000000000000002,450,35,0.0,0.11614837017609592,1.0,0.11614837017609592
804,0.15000000000000002,450,35,0.05,0.494005245410266,0.8612903225806452,0.16957764369641157
805,0.15000000000000002,450,35,0.1,0.7457849381790933,0.7629032258064516,0.28104575163398693
806,0.15000000000000002,450,35,0.15000000000000002,0.8265267890595729,0.6903225806451613,0.3683304647160069
807,0.15000000000000002,450,35,0.2,0.8514424878231548,0.6596774193548387,0.4127144298688194
808,0.15000000000000002,450,35,0.25,0.8619333083551892,0.635483870967742,0.4353591160220994
809,0.15000000000000002,450,35,0.30000000000000004,0.864743349569127,0.617741935483871,0.4412442396313364
810,0.15000000000000002,450,35,0.35000000000000003,0.8714874484825778,0.5854838709677419,0.4583333333333333
811,0.15000000000000002,450,35,0.4,0.8810415886099663,0.5274193548387097,0.48878923766816146
812,0.15000000000000002,450,35,0.45,0.8814162607718247,0.5274193548387097,0.49025487256371814
813,0.15000000000000002,450,35,0.5,0.8883476957662045,0.47419354838709676,0.5212765957446809
814,0.15000000000000002,450,60,0.0,0.11614837017609592,1.0,0.11614837017609592
815,0.15000000000000002,450,60,0.05,0.494005245410266,0.8612903225806452,0.16957764369641157
816,0.15000000000000002,450,60,0.1,0.7457849381790933,0.7629032258064516,0.28104575163398693
817,0.15000000000000002,450,60,0.15000000000000002,0.8265267890595729,0.6903225806451613,0.3683304647160069
818,0.15000000000000002,450,60,0.2,0.8514424878231548,0.6596774193548387,0.4127144298688194
819,0.15000000000000002,450,60,0.25,0.8619333083551892,0.635483870967742,0.4353591160220994
820,0.15000000000000002,450,60,0.30000000000000004,0.864743349569127,0.617741935483871,0.4412442396313364
821,0.15000000000000002,450,60,0.35000000000000003,0.8714874484825778,0.5854838709677419,0.4583333333333333
822,0.15000000000000002,450,60,0.4,0.8810415886099663,0.5274193548387097,0.48878923766816146
823,0.15000000000000002,450,60,0.45,0.8814162607718247,0.5274193548387097,0.49025487256371814
824,0.15000000000000002,450,60,0.5,0.8883476957662045,0.47419354838709676,0.5212765957446809
825,0.15000000000000002,450,85,0.0,0.11614837017609592,1.0,0.11614837017609592
826,0.15000000000000002,450,85,0.05,0.494005245410266,0.8612903225806452,0.16957764369641157
827,0.15000000000000002,450,85,0.1,0.7457849381790933,0.7629032258064516,0.28104575163398693
828,0.15000000000000002,450,85,0.15000000000000002,0.8265267890595729,0.6903225806451613,0.3683304647160069
829,0.15000000000000002,450,85,0.2,0.8514424878231548,0.6596774193548387,0.4127144298688194
830,0.15000000000000002,450,85,0.25,0.8619333083551892,0.635483870967742,0.4353591160220994
831,0.15000000000000002,450,85,0.30000000000000004,0.864743349569127,0.617741935483871,0.4412442396313364
832,0.15000000000000002,450,85,0.35000000000000003,0.8714874484825778,0.5854838709677419,0.4583333333333333
833,0.15000000000000002,450,85,0.4,0.8810415886099663,0.5274193548387097,0.48878923766816146
834,0.15000000000000002,450,85,0.45,0.8814162607718247,0.5274193548387097,0.49025487256371814
835,0.15000000000000002,450,85,0.5,0.8883476957662045,0.47419354838709676,0.5212765957446809
836,0.15000000000000002,450,110,0.0,0.11614837017609592,1.0,0.11614837017609592
837,0.15000000000000002,450,110,0.05,0.494005245410266,0.8612903225806452,0.16957764369641157
838,0.15000000000000002,450,110,0.1,0.7457849381790933,0.7629032258064516,0.28104575163398693
839,0.15000000000000002,450,110,0.15000000000000002,0.8265267890595729,0.6903225806451613,0.3683304647160069
840,0.15000000000000002,450,110,0.2,0.8514424878231548,0.6596774193548387,0.4127144298688194
841,0.15000000000000002,450,110,0.25,0.8619333083551892,0.635483870967742,0.4353591160220994
842,0.15000000000000002,450,110,0.30000000000000004,0.864743349569127,0.617741935483871,0.4412442396313364
843,0.15000000000000002,450,110,0.35000000000000003,0.8714874484825778,0.5854838709677419,0.4583333333333333
844,0.15000000000000002,450,110,0.4,0.8810415886099663,0.5274193548387097,0.48878923766816146
845,0.15000000000000002,450,110,0.45,0.8814162607718247,0.5274193548387097,0.49025487256371814
846,0.15000000000000002,450,110,0.5,0.8883476957662045,0.47419354838709676,0.5212765957446809
847,0.15000000000000002,450,135,0.0,0.11614837017609592,1.0,0.11614837017609592
848,0.15000000000000002,450,135,0.05,0.494005245410266,0.8612903225806452,0.16957764369641157
849,0.15000000000000002,450,135,0.1,0.7457849381790933,0.7629032258064516,0.28104575163398693
850,0.15000000000000002,450,135,0.15000000000000002,0.8265267890595729,0.6903225806451613,0.3683304647160069
851,0.15000000000000002,450,135,0.2,0.8514424878231548,0.6596774193548387,0.4127144298688194
852,0.15000000000000002,450,135,0.25,0.8619333083551892,0.635483870967742,0.4353591160220994
853,0.15000000000000002,450,135,0.30000000000000004,0.864743349569127,0.617741935483871,0.4412442396313364
854,0.15000000000000002,450,135,0.35000000000000003,0.8714874484825778,0.5854838709677419,0.4583333333333333
855,0.15000000000000002,450,135,0.4,0.8810415886099663,0.5274193548387097,0.48878923766816146
856,0.15000000000000002,450,135,0.45,0.8814162607718247,0.5274193548387097,0.49025487256371814
857,0.15000000000000002,450,135,0.5,0.8883476957662045,0.47419354838709676,0.5212765957446809
858,0.15000000000000002,450,160,0.0,0.11614837017609592,1.0,0.11614837017609592
859,0.15000000000000002,450,160,0.05,0.494005245410266,0.8612903225806452,0.16957764369641157
860,0.15000000000000002,450,160,0.1,0.7457849381790933,0.7629032258064516,0.28104575163398693
861,0.15000000000000002,450,160,0.15000000000000002,0.8265267890595729,0.6903225806451613,0.3683304647160069
862,0.15000000000000002,450,160,0.2,0.8514424878231548,0.6596774193548387,0.4127144298688194
863,0.15000000000000002,450,160,0.25,0.8619333083551892,0.635483870967742,0.4353591160220994
864,0.15000000000000002,450,160,0.30000000000000004,0.864743349569127,0.617741935483871,0.4412442396313364
865,0.15000000000000002,450,160,0.35000000000000003,0.8714874484825778,0.5854838709677419,0.4583333333333333
866,0.15000000000000002,450,160,0.4,0.8810415886099663,0.5274193548387097,0.48878923766816146
867,0.15000000000000002,450,160,0.45,0.8814162607718247,0.5274193548387097,0.49025487256371814
868,0.15000000000000002,450,160,0.5,0.8883476957662045,0.47419354838709676,0.5212765957446809
869,0.15000000000000002,450,185,0.0,0.11614837017609592,1.0,0.11614837017609592
870,0.15000000000000002,450,185,0.05,0.494005245410266,0.8612903225806452,0.16957764369641157
871,0.15000000000000002,450,185,0.1,0.7457849381790933,0.7629032258064516,0.28104575163398693
872,0.15000000000000002,450,185,0.15000000000000002,0.8265267890595729,0.6903225806451613,0.3683304647160069
873,0.15000000000000002,450,185,0.2,0.8514424878231548,0.6596774193548387,0.4127144298688194
874,0.15000000000000002,450,185,0.25,0.8619333083551892,0.635483870967742,0.4353591160220994
875,0.15000000000000002,450,185,0.30000000000000004,0.864743349569127,0.617741935483871,0.4412442396313364
876,0.15000000000000002,450,185,0.35000000000000003,0.8714874484825778,0.5854838709677419,0.4583333333333333
877,0.15000000000000002,450,185,0.4,0.8810415886099663,0.5274193548387097,0.48878923766816146
878,0.15000000000000002,450,185,0.45,0.8814162607718247,0.5274193548387097,0.49025487256371814
879,0.15000000000000002,450,185,0.5,0.8883476957662045,0.47419354838709676,0.5212765957446809
880,0.20000000000000004,50,10,0.0,0.11521708585077982,1.0,0.11521708585077982
881,0.20000000000000004,50,10,0.05,0.4648025853589996,0.8634146341463415,0.16072644721906923
882,0.20000000000000004,50,10,0.1,0.7756076998735423,0.6963414634146341,0.2975508077123502
883,0.20000000000000004,50,10,0.15000000000000002,0.8371504847548125,0.6170731707317073,0.37453737971872686
884,0.20000000000000004,50,10,0.2,0.8564001686103695,0.5902439024390244,0.41367521367521365
885,0.20000000000000004,50,10,0.25,0.8682028944780104,0.5768292682926829,0.44454887218045114
886,0.20000000000000004,50,10,0.30000000000000004,0.8769144302374596,0.5621951219512196,0.47137014314928427
887,0.20000000000000004,50,10,0.35000000000000003,0.8780384993677112,0.5329268292682927,0.47396963123644253
888,0.20000000000000004,50,10,0.4,0.8800056203456512,0.5304878048780488,0.4811946902654867
889,0.20000000000000004,50,10,0.45,0.8868905437684418,0.49634146341463414,0.509386733416771
890,0.20000000000000004,50,10,0.5,0.8887171561051005,0.47317073170731705,0.5187165775401069
891,0.20000000000000004,50,35,0.0,0.11521708585077982,1.0,0.11521708585077982
892,0.20000000000000004,50,35,0.05,0.6216102290290852,0.7182926829268292,0.1930514585381842
893,0.20000000000000004,50,35,0.1,0.6962203175495293,0.6817073170731708,0.22723577235772358
894,0.20000000000000004,50,35,0.15000000000000002,0.7529858086272305,0.6317073170731707,0.2624113475177305
895,0.20000000000000004,50,35,0.2,0.7881129689475903,0.5829268292682926,0.29075425790754256
896,0.20000000000000004,50,35,0.25,0.8209919910074469,0.5536585365853659,0.3333333333333333
897,0.20000000000000004,50,35,0.30000000000000004,0.8471265982857946,0.55,0.3854700854700855
898,0.20000000000000004,50,35,0.35000000000000003,0.8585077982295911,0.5329268292682927,0.411875589066918
899,0.20000000000000004,50,35,0.4,0.8687649290431362,0.5048780487804878,0.4394904458598726
900,0.20000000000000004,50,35,0.45,0.8738232401292679,0.5036585365853659,0.45685840707964603
901,0.20000000000000004,50,35,0.5,0.8802866376282141,0.4792682926829268,0.480440097799511
902,0.20000000000000004,50,60,0.0,0.11521708585077982,1.0,0.11521708585077982
903,0.20000000000000004,50,60,0.05,0.6216102290290852,0.7182926829268292,0.1930514585381842
904,0.20000000000000004,50,60,0.1,0.6962203175495293,0.6817073170731708,0.22723577235772358
905,0.20000000000000004,50,60,0.15000000000000002,0.7529858086272305,0.6317073170731707,0.2624113475177305
906,0.20000000000000004,50,60,0.2,0.7881129689475903,0.5829268292682926,0.29075425790754256
907,0.20000000000000004,50,60,0.25,0.8209919910074469,0.5536585365853659,0.3333333333333333
908,0.20000000000000004,50,60,0.30000000000000004,0.8471265982857946,0.55,0.3854700854700855
909,0.20000000000000004,50,60,0.35000000000000003,0.8585077982295911,0.5329268292682927,0.411875589066918
910,0.20000000000000004,50,60,0.4,0.8687649290431362,0.5048780487804878,0.4394904458598726
911,0.20000000000000004,50,60,0.45,0.8738232401292679,0.5036585365853659,0.45685840707964603
912,0.20000000000000004,50,60,0.5,0.8802866376282141,0.4792682926829268,0.480440097799511
913,0.20000000000000004,50,85,0.0,0.11521708585077982,1.0,0.11521708585077982
914,0.20000000000000004,50,85,0.05,0.6216102290290852,0.7182926829268292,0.1930514585381842
915,0.20000000000000004,50,85,0.1,0.6962203175495293,0.6817073170731708,0.22723577235772358
916,0.20000000000000004,50,85,0.15000000000000002,0.7529858086272305,0.6317073170731707,0.2624113475177305
917,0.20000000000000004,50,85,0.2,0.7881129689475903,0.5829268292682926,0.29075425790754256
918,0.20000000000000004,50,85,0.25,0.8209919910074469,0.5536585365853659,0.3333333333333333
919,0.20000000000000004,50,85,0.30000000000000004,0.8471265982857946,0.55,0.3854700854700855
920,0.20000000000000004,50,85,0.35000000000000003,0.8585077982295911,0.5329268292682927,0.411875589066918
921,0.20000000000000004,50,85,0.4,0.8687649290431362,0.5048780487804878,0.4394904458598726
922,0.20000000000000004,50,85,0.45,0.8738232401292679,0.5036585365853659,0.45685840707964603
923,0.20000000000000004,50,85,0.5,0.8802866376282141,0.4792682926829268,0.480440097799511
924,0.20000000000000004,50,110,0.0,0.11521708585077982,1.0,0.11521708585077982
925,0.20000000000000004,50,110,0.05,0.6216102290290852,0.7182926829268292,0.1930514585381842
926,0.20000000000000004,50,110,0.1,0.6962203175495293,0.6817073170731708,0.22723577235772358
927,0.20000000000000004,50,110,0.15000000000000002,0.7529858086272305,0.6317073170731707,0.2624113475177305
928,0.20000000000000004,50,110,0.2,0.7881129689475903,0.5829268292682926,0.29075425790754256
929,0.20000000000000004,50,110,0.25,0.8209919910074469,0.5536585365853659,0.3333333333333333
930,0.20000000000000004,50,110,0.30000000000000004,0.8471265982857946,0.55,0.3854700854700855
931,0.20000000000000004,50,110,0.35000000000000003,0.8585077982295911,0.5329268292682927,0.411875589066918
932,0.20000000000000004,50,110,0.4,0.8687649290431362,0.5048780487804878,0.4394904458598726
933,0.20000000000000004,50,110,0.45,0.8738232401292679,0.5036585365853659,0.45685840707964603
934,0.20000000000000004,50,110,0.5,0.8802866376282141,0.4792682926829268,0.480440097799511
935,0.20000000000000004,50,135,0.0,0.11521708585077982,1.0,0.11521708585077982
936,0.20000000000000004,50,135,0.05,0.6216102290290852,0.7182926829268292,0.1930514585381842
937,0.20000000000000004,50,135,0.1,0.6962203175495293,0.6817073170731708,0.22723577235772358
938,0.20000000000000004,50,135,0.15000000000000002,0.7529858086272305,0.6317073170731707,0.2624113475177305
939,0.20000000000000004,50,135,0.2,0.7881129689475903,0.5829268292682926,0.29075425790754256
940,0.20000000000000004,50,135,0.25,0.8209919910074469,0.5536585365853659,0.3333333333333333
941,0.20000000000000004,50,135,0.30000000000000004,0.8471265982857946,0.55,0.3854700854700855
942,0.20000000000000004,50,135,0.35000000000000003,0.8585077982295911,0.5329268292682927,0.411875589066918
943,0.20000000000000004,50,135,0.4,0.8687649290431362,0.5048780487804878,0.4394904458598726
944,0.20000000000000004,50,135,0.45,0.8738232401292679,0.5036585365853659,0.45685840707964603
945,0.20000000000000004,50,135,0.5,0.8802866376282141,0.4792682926829268,0.480440097799511
946,0.20000000000000004,50,160,0.0,0.11521708585077982,1.0,0.11521708585077982
947,0.20000000000000004,50,160,0.05,0.6216102290290852,0.7182926829268292,0.1930514585381842
948,0.20000000000000004,50,160,0.1,0.6962203175495293,0.6817073170731708,0.22723577235772358
949,0.20000000000000004,50,160,0.15000000000000002,0.7529858086272305,0.6317073170731707,0.2624113475177305
950,0.20000000000000004,50,160,0.2,0.7881129689475903,0.5829268292682926,0.29075425790754256
951,0.20000000000000004,50,160,0.25,0.8209919910074469,0.5536585365853659,0.3333333333333333
952,0.20000000000000004,50,160,0.30000000000000004,0.8471265982857946,0.55,0.3854700854700855
953,0.20000000000000004,50,160,0.35000000000000003,0.8585077982295911,0.5329268292682927,0.411875589066918
954,0.20000000000000004,50,160,0.4,0.8687649290431362,0.5048780487804878,0.4394904458598726
955,0.20000000000000004,50,160,0.45,0.8738232401292679,0.5036585365853659,0.45685840707964603
956,0.20000000000000004,50,160,0.5,0.8802866376282141,0.4792682926829268,0.480440097799511
957,0.20000000000000004,50,185,0.0,0.11521708585077982,1.0,0.11521708585077982
958,0.20000000000000004,50,185,0.05,0.6216102290290852,0.7182926829268292,0.1930514585381842
959,0.20000000000000004,50,185,0.1,0.6962203175495293,0.6817073170731708,0.22723577235772358
960,0.20000000000000004,50,185,0.15000000000000002,0.7529858086272305,0.6317073170731707,0.2624113475177305
961,0.20000000000000004,50,185,0.2,0.7881129689475903,0.5829268292682926,0.29075425790754256
962,0.20000000000000004,50,185,0.25,0.8209919910074469,0.5536585365853659,0.3333333333333333
963,0.20000000000000004,50,185,0.30000000000000004,0.8471265982857946,0.55,0.3854700854700855
964,0.20000000000000004,50,185,0.35000000000000003,0.8585077982295911,0.5329268292682927,0.411875589066918
965,0.20000000000000004,50,185,0.4,0.8687649290431362,0.5048780487804878,0.4394904458598726
966,0.20000000000000004,50,185,0.45,0.8738232401292679,0.5036585365853659,0.45685840707964603
967,0.20000000000000004,50,185,0.5,0.8802866376282141,0.4792682926829268,0.480440097799511
968,0.20000000000000004,150,10,0.0,0.11521708585077982,1.0,0.11521708585077982
969,0.20000000000000004,150,10,0.05,0.45819867921877194,0.8731707317073171,0.1602506714413608
970,0.20000000000000004,150,10,0.1,0.7764507517212309,0.7097560975609756,0.30077519379844964
971,0.20000000000000004,150,10,0.15000000000000002,0.837009976113531,0.6341463414634146,0.37681159420289856
972,0.20000000000000004,150,10,0.2,0.8578052550231839,0.6121951219512195,0.4197324414715719
973,0.20000000000000004,150,10,0.25,0.8628635661093157,0.5951219512195122,0.43109540636042404
974,0.20000000000000004,150,10,0.30000000000000004,0.8697484895321063,0.5756097560975609,0.4490960989533777
975,0.20000000000000004,150,10,0.35000000000000003,0.873542222846705,0.5487804878048781,0.45918367346938777
976,0.20000000000000004,150,10,0.4,0.8764929043136153,0.5402439024390244,0.4687830687830688
977,0.20000000000000004,150,10,0.45,0.8860474919207532,0.4865853658536585,0.5057034220532319
978,0.20000000000000004,150,10,0.5,0.8905437684417592,0.45975609756097563,0.5287517531556802
979,0.20000000000000004,150,35,0.0,0.11521708585077982,1.0,0.11521708585077982
980,0.20000000000000004,150,35,0.05,0.5547281157791204,0.8048780487804879,0.17988552739165986
981,0.20000000000000004,150,35,0.1,0.684277083040607,0.7329268292682927,0.2286040319513123
